timestamp,day,hour,bag_id,flight,terminal,zone,sensor,process,speed,vibration,temp,rfid_ok,jam,intervene,priority,result,screen_delay,vehicle_delay
1/25/2025 6:14,25,6,B195,FL110,T2,Zone_B,S-13,screening,,3,47.3,1,0,0,0,1,1.4,
1/25/2025 6:21,25,6,B195,FL110,T2,Zone_B,S-21,sorting,,3.4,46.5,1,0,0,0,1,,
1/25/2025 6:23,25,6,B195,FL110,T2,Zone_B,S-09,transport,1.87,4.7,46.9,1,0,0,0,1,,0.8
1/25/2025 7:38,25,7,B196,FL110,T2,Zone_A,C-02,checkin,1.55,4,45.9,1,0,0,0,1,,0.1
1/25/2025 7:43,25,7,B196,FL110,T2,Zone_A,S-11,screening,,3.2,45,1,0,0,0,1,0.8,
1/25/2025 7:48,25,7,B196,FL110,T2,Zone_A,S-21,sorting,,3.8,46.3,1,0,0,0,1,,
1/25/2025 7:54,25,7,B196,FL110,T2,Zone_A,S-02,transport,1.66,3.6,46.3,1,0,0,0,1,,0.4
1/25/2025 8:06,25,8,B197,FL110,T2,Zone_B,C-01,checkin,1.25,3.5,45.9,1,0,0,0,0,,0.4
1/25/2025 8:08,25,8,B197,FL110,T2,Zone_B,S-11,screening,,4.2,48.8,1,0,0,0,1,1.6,
1/25/2025 8:15,25,8,B197,FL110,T2,Zone_B,S-21,sorting,,3.8,48.6,1,0,0,0,1,,
1/25/2025 8:17,25,8,B197,FL110,T2,Zone_B,S-03,transport,1.94,4.8,48.4,1,0,0,0,1,,1.1
1/25/2025 15:14,25,15,B198,FL160,T1,Zone_A,C-02,checkin,1.55,4.5,42.5,1,0,0,0,1,,0.4
1/25/2025 15:17,25,15,B198,FL160,T1,Zone_A,S-13,screening,,3.4,47.8,1,0,0,0,1,0.4,
1/25/2025 15:21,25,15,B198,FL160,T1,Zone_A,S-23,sorting,,3.4,50.1,1,0,0,0,1,,
1/25/2025 15:23,25,15,B198,FL160,T1,Zone_A,S-09,transport,1.81,5.1,45.5,1,0,0,0,1,,0.3
1/25/2025 7:34,25,7,B199,FL110,T1,Zone_A,S-02,transport,1.59,3.4,45.1,1,0,0,0,1,,0.1
1/25/2025 7:42,25,7,B199,FL110,T1,Zone_A,S-13,screening,,3.3,48.4,1,0,0,0,1,0.9,
1/25/2025 7:45,25,7,B199,FL110,T1,Zone_A,S-22,sorting,,4.3,51.2,1,0,0,0,1,,
1/25/2025 7:47,25,7,B199,FL110,T1,Zone_A,S-02,transport,1.88,4.9,50.8,1,0,0,0,1,,0.2
1/25/2025 16:25,25,16,B200,FL200,T3,Zone_C,C-01,checkin,1.35,5.5,51.6,1,0,0,0,1,,0.3
1/25/2025 16:28,25,16,B200,FL200,T3,Zone_C,S-11,screening,,4,43.4,1,0,0,0,1,0.2,
1/25/2025 16:35,25,16,B200,FL200,T3,Zone_C,S-22,sorting,,5.4,44.1,1,0,0,0,1,,
1/25/2025 16:39,25,16,B200,FL200,T3,Zone_C,S-09,transport,1.75,4.6,44.9,1,0,0,0,1,,1.3
1/26/2025 13:55,26,13,B201,FL110,T3,Zone_A,C-01,checkin,1.23,5.4,50,1,0,0,0,1,,0.2
1/26/2025 13:58,26,13,B201,FL110,T3,Zone_A,S-13,screening,,3.6,50.8,1,0,0,0,1,1.5,
1/26/2025 14:05,26,14,B201,FL110,T3,Zone_A,S-23,sorting,,4,45.7,1,0,0,0,1,,
1/26/2025 14:10,26,14,B201,FL110,T3,Zone_A,S-02,transport,1.54,3.2,44.9,1,0,0,0,1,,0.4
1/26/2025 20:25,26,20,B202,FL140,T3,Zone_A,S-09,transport,1.78,7.5,56.9,1,0,0,0,1,,0
1/26/2025 20:29,26,20,B202,FL140,T3,Zone_A,S-11,screening,,4.3,43.6,1,0,0,0,1,2.1,
1/26/2025 20:36,26,20,B202,FL140,T3,Zone_A,S-22,sorting,,5,46.9,1,0,0,0,0,,
1/26/2025 20:41,26,20,B202,FL140,T3,Zone_A,S-02,transport,1.99,4.2,42.2,1,0,0,0,1,,0.6
1/26/2025 12:21,26,12,B203,FL170,T2,Zone_B,S-09,transport,1.78,5,46.7,1,0,0,0,1,,0.5
1/26/2025 12:28,26,12,B203,FL170,T2,Zone_B,S-12,screening,,2.9,49.4,1,0,0,0,1,2.4,
1/26/2025 12:33,26,12,B203,FL170,T2,Zone_B,S-22,sorting,,2.6,47.7,1,0,0,0,1,,
1/26/2025 12:35,26,12,B203,FL170,T2,Zone_B,S-09,transport,1.75,2.7,42.5,1,0,0,0,1,,1.5
1/26/2025 13:03,26,13,B204,FL200,T1,Zone_B,C-02,checkin,1.63,5.2,45.1,1,0,0,0,1,,0.3
1/26/2025 13:07,26,13,B204,FL200,T1,Zone_B,S-13,screening,,5.1,44.7,1,0,0,0,1,1.9,
1/26/2025 13:14,26,13,B204,FL200,T1,Zone_B,S-21,sorting,,4.6,45.5,1,0,0,0,1,,
1/26/2025 13:19,26,13,B204,FL200,T1,Zone_B,S-01,transport,1.76,3.8,46.8,1,0,0,0,1,,1.1
1/26/2025 7:49,26,7,B205,FL115,T3,Zone_A,S-02,transport,1.89,3.2,48.3,1,0,0,0,1,,1
1/26/2025 7:57,26,7,B205,FL115,T3,Zone_A,S-13,screening,,3.7,47.5,1,0,0,0,1,1.5,
1/26/2025 8:01,26,8,B205,FL115,T3,Zone_A,S-22,sorting,,5.3,44.1,1,0,0,0,1,,
1/26/2025 8:06,26,8,B205,FL115,T3,Zone_A,S-01,transport,1.65,4.2,43.7,1,0,0,0,1,,0.1
1/26/2025 13:47,26,13,B206,FL220,T3,Zone_C,C-01,checkin,1.55,3.2,49,1,0,0,0,1,,0.4
1/26/2025 13:49,26,13,B206,FL220,T3,Zone_C,S-12,screening,,4,48.5,1,0,0,0,1,0.2,
1/26/2025 13:52,26,13,B206,FL220,T3,Zone_C,S-23,sorting,,4.6,44.8,1,0,0,0,1,,
1/26/2025 13:56,26,13,B206,FL220,T3,Zone_C,S-09,transport,1.55,2.7,50.2,1,0,0,0,1,,1.1
1/26/2025 19:44,26,19,B207,FL120,T2,Zone_C,C-02,checkin,1.48,4.7,51,1,0,0,0,1,,0.3
1/26/2025 19:48,26,19,B207,FL120,T2,Zone_C,S-12,screening,,5.1,45.5,1,0,0,0,1,1.5,
1/26/2025 19:54,26,19,B207,FL120,T2,Zone_C,S-22,sorting,,2.8,42,1,0,0,0,1,,
1/26/2025 19:58,26,19,B207,FL120,T2,Zone_C,S-09,transport,1.91,6.1,56.5,1,0,0,0,1,,1.5
1/26/2025 12:40,26,12,B208,FL104,T3,Zone_A,C-01,checkin,1.43,5.4,46.4,1,0,0,1,1,,0.1
1/26/2025 12:45,26,12,B208,FL104,T3,Zone_A,S-13,screening,,5.1,48.8,1,0,0,1,1,1.3,
1/26/2025 12:50,26,12,B208,FL104,T3,Zone_A,S-23,sorting,,3.3,45.9,1,0,0,1,0,,
1/26/2025 12:55,26,12,B208,FL104,T3,Zone_A,S-09,transport,1.73,6.7,57.9,1,0,0,1,1,,0.1
1/27/2025 9:30,27,9,B209,FL150,T3,Zone_C,C-01,checkin,1.54,4.5,47.2,1,0,0,0,1,,0.3
1/27/2025 9:34,27,9,B209,FL150,T3,Zone_C,S-13,screening,,3.6,48.7,1,0,0,0,1,0.7,
1/27/2025 9:40,27,9,B209,FL150,T3,Zone_C,S-21,sorting,,3.4,44.8,1,0,0,0,1,,
1/27/2025 9:46,27,9,B209,FL150,T3,Zone_C,S-02,transport,1.76,2.9,49.4,1,0,0,0,1,,1.3
1/27/2025 8:33,27,8,B210,FL115,T1,Zone_B,C-01,checkin,1.71,4.1,44.3,1,0,0,1,1,,0.5
1/27/2025 8:38,27,8,B210,FL115,T1,Zone_B,S-11,screening,,3.5,51.4,1,0,1,1,1,2.3,
1/27/2025 8:43,27,8,B210,FL115,T1,Zone_B,S-22,sorting,,3,47.7,1,0,1,1,1,,
1/27/2025 8:49,27,8,B210,FL115,T1,Zone_B,S-09,transport,1.96,7.4,58.9,1,0,1,1,1,,1.5
1/27/2025 8:50,27,8,B211,FL140,T3,Zone_B,C-01,checkin,1.56,4.7,50.6,1,0,1,1,0,,0
1/27/2025 8:54,27,8,B211,FL140,T3,Zone_B,S-12,screening,,4.2,45.9,1,0,1,1,1,0.4,
1/27/2025 9:00,27,9,B211,FL140,T3,Zone_B,S-22,sorting,,4.9,42.6,1,0,0,1,1,,
1/27/2025 9:06,27,9,B211,FL140,T3,Zone_B,S-02,transport,1.67,5.3,44.5,1,0,1,1,1,,0.7
1/27/2025 15:24,27,15,B212,FL115,T2,Zone_C,S-02,transport,1.58,4.5,50.9,1,0,0,0,1,,0.6
1/27/2025 15:29,27,15,B212,FL115,T2,Zone_C,S-12,screening,,3.8,47.5,1,0,0,0,1,0.4,
1/27/2025 15:36,27,15,B212,FL115,T2,Zone_C,S-22,sorting,,4.9,47.8,1,0,0,0,1,,
1/27/2025 15:39,27,15,B212,FL115,T2,Zone_C,S-09,transport,1.71,6.3,58.7,1,0,0,0,0,,1
1/27/2025 6:25,27,6,B213,FL104,T1,Zone_B,C-02,checkin,1.25,5.5,50.4,1,0,1,1,1,,0.4
1/27/2025 6:28,27,6,B213,FL104,T1,Zone_B,S-11,screening,,3.4,50.1,1,0,1,1,1,2.1,
1/27/2025 6:32,27,6,B213,FL104,T1,Zone_B,S-22,sorting,,2.9,49.8,1,0,0,1,1,,
1/27/2025 6:36,27,6,B213,FL104,T1,Zone_B,S-09,transport,1.5,3.3,50.6,1,0,1,1,1,,0.6
1/27/2025 8:14,27,8,B214,FL200,T2,Zone_C,C-02,checkin,1.2,2.7,48.7,1,0,0,0,1,,0.5
1/27/2025 8:16,27,8,B214,FL200,T2,Zone_C,S-11,screening,,4.7,48.2,1,0,0,0,1,0.3,
1/27/2025 8:19,27,8,B214,FL200,T2,Zone_C,S-23,sorting,,3.9,51.2,1,0,0,0,1,,
1/27/2025 8:21,27,8,B214,FL200,T2,Zone_C,S-09,transport,1.9,7.8,56.2,1,0,0,0,1,,1.5
1/27/2025 21:58,27,21,B215,FL104,T1,Zone_A,C-02,checkin,1.48,5.3,43.4,1,0,0,0,1,,0.3
1/27/2025 22:02,27,22,B215,FL104,T1,Zone_A,S-12,screening,,3.1,50.6,1,0,0,0,1,1.7,
1/27/2025 22:06,27,22,B215,FL104,T1,Zone_A,S-21,sorting,,3.9,42.2,1,0,0,0,1,,
1/27/2025 22:12,27,22,B215,FL104,T1,Zone_A,S-03,transport,1.95,5,48.8,1,0,0,0,1,,0.2
1/27/2025 6:17,27,6,B216,FL150,T3,Zone_B,S-01,transport,1.57,4.8,46.6,1,0,0,0,1,,0.3
1/27/2025 6:22,27,6,B216,FL150,T3,Zone_B,S-13,screening,,3,49.1,1,0,0,0,1,0.1,
1/27/2025 6:25,27,6,B216,FL150,T3,Zone_B,S-21,sorting,,4.3,50.6,1,0,0,0,1,,
1/27/2025 6:30,27,6,B216,FL150,T3,Zone_B,S-03,transport,1.63,2.7,50.5,1,0,0,0,1,,0.4
1/28/2025 7:06,28,7,B217,FL110,T1,Zone_A,C-01,checkin,1.44,5.4,47.1,1,0,0,0,0,,0.2
1/28/2025 7:10,28,7,B217,FL110,T1,Zone_A,S-11,screening,,5.4,49.5,1,0,0,0,1,0.9,
1/28/2025 7:16,28,7,B217,FL110,T1,Zone_A,S-22,sorting,,3,45.3,1,0,0,0,1,,
1/28/2025 7:19,28,7,B217,FL110,T1,Zone_A,S-09,transport,1.85,6.9,56.2,1,0,0,0,1,,0.1
1/28/2025 12:18,28,12,B218,FL170,T3,Zone_B,C-02,checkin,1.71,4.1,44.3,1,0,0,0,1,,0.4
1/28/2025 12:23,28,12,B218,FL170,T3,Zone_B,S-12,screening,,3.6,46.4,1,0,0,0,1,1.9,
1/28/2025 12:30,28,12,B218,FL170,T3,Zone_B,S-23,sorting,,5.1,47.5,1,0,0,0,1,,
1/28/2025 12:36,28,12,B218,FL170,T3,Zone_B,S-09,transport,1.81,3.2,49.5,1,0,0,0,1,,0.4
1/28/2025 8:25,28,8,B219,FL200,T1,Zone_C,C-01,checkin,1.77,2.9,46.1,1,0,1,1,1,,0.2
1/28/2025 8:27,28,8,B219,FL200,T1,Zone_C,S-13,screening,,4.1,49.3,1,0,1,1,1,0.6,
1/28/2025 8:31,28,8,B219,FL200,T1,Zone_C,S-21,sorting,,3,47.1,1,0,1,1,1,,
1/28/2025 8:33,28,8,B219,FL200,T1,Zone_C,S-01,transport,1.68,5.1,46.4,1,0,1,1,1,,1.3
1/28/2025 19:06,28,19,B220,FL170,T3,Zone_C,S-01,transport,1.57,2.5,44.4,1,0,0,0,1,,1
1/28/2025 19:10,28,19,B220,FL170,T3,Zone_C,S-12,screening,,4.1,45.8,1,0,0,0,1,1.5,
1/28/2025 19:17,28,19,B220,FL170,T3,Zone_C,S-21,sorting,,3.8,43.7,1,0,0,0,1,,
1/28/2025 19:21,28,19,B220,FL170,T3,Zone_C,S-09,transport,1.55,6.9,58.9,0,0,0,0,1,,1.1
1/28/2025 16:50,28,16,B221,FL101,T1,Zone_A,S-01,transport,1.62,3,48,1,0,0,1,1,,0.6
1/28/2025 16:53,28,16,B221,FL101,T1,Zone_A,S-12,screening,,4.3,50.6,1,0,0,1,1,2.1,
1/28/2025 16:56,28,16,B221,FL101,T1,Zone_A,S-22,sorting,,3.5,49.3,1,0,0,1,1,,
1/28/2025 16:58,28,16,B221,FL101,T1,Zone_A,S-02,transport,1.67,3.8,49.3,1,0,0,1,1,,1.2
1/28/2025 8:21,28,8,B222,FL150,T2,Zone_C,C-01,checkin,1.56,2.9,48.7,1,0,0,0,1,,0.4
1/28/2025 8:23,28,8,B222,FL150,T2,Zone_C,S-12,screening,,4.5,45,1,0,0,0,1,0.5,
1/28/2025 8:30,28,8,B222,FL150,T2,Zone_C,S-21,sorting,,2.6,50.4,1,0,0,0,0,,
1/28/2025 8:34,28,8,B222,FL150,T2,Zone_C,S-09,transport,1.67,4.7,46,1,0,0,0,1,,1.5
1/28/2025 14:31,28,14,B223,FL104,T3,Zone_A,C-02,checkin,1.55,4.9,45.9,1,0,0,0,1,,0.2
1/28/2025 14:35,28,14,B223,FL104,T3,Zone_A,S-13,screening,,3.4,42,1,0,0,0,1,0.1,
1/28/2025 14:40,28,14,B223,FL104,T3,Zone_A,S-23,sorting,,4.9,48.5,1,0,0,0,1,,
1/28/2025 14:43,28,14,B223,FL104,T3,Zone_A,S-01,transport,1.79,5.2,46.6,1,0,0,0,0,,0.3
1/28/2025 6:10,28,6,B224,FL150,T3,Zone_B,S-09,transport,1.57,4.8,43.2,1,0,0,0,1,,0.5
1/28/2025 6:17,28,6,B224,FL150,T3,Zone_B,S-13,screening,,4.2,47.5,1,0,0,0,1,1.1,
1/28/2025 6:23,28,6,B224,FL150,T3,Zone_B,S-21,sorting,,5.1,50.4,1,0,0,0,1,,
1/28/2025 6:26,28,6,B224,FL150,T3,Zone_B,S-09,transport,1.81,7.2,58.4,0,0,0,0,1,,1.3
1/29/2025 18:17,29,18,B225,FL220,T1,Zone_C,C-02,checkin,1.29,4.1,46.3,1,0,0,0,1,,0.3
1/29/2025 18:19,29,18,B225,FL220,T1,Zone_C,S-12,screening,,3.6,42.8,1,0,0,0,1,1.4,
1/29/2025 18:26,29,18,B225,FL220,T1,Zone_C,S-22,sorting,,4.4,51.5,1,0,0,0,1,,
1/29/2025 18:29,29,18,B225,FL220,T1,Zone_C,S-03,transport,1.77,3.7,51.9,1,0,0,0,1,,0.5
1/29/2025 15:36,29,15,B226,FL155,T3,Zone_B,C-01,checkin,1.31,3.5,44.2,1,0,0,0,1,,0.3
1/29/2025 15:38,29,15,B226,FL155,T3,Zone_B,S-11,screening,,4.3,43.7,1,0,0,0,1,1.9,
1/29/2025 15:41,29,15,B226,FL155,T3,Zone_B,S-21,sorting,,3.3,49.4,1,0,0,0,1,,
1/29/2025 15:46,29,15,B226,FL155,T3,Zone_B,S-01,transport,1.62,3.2,43.2,1,0,0,0,1,,1.3
1/29/2025 10:46,29,10,B227,FL110,T1,Zone_A,S-09,transport,1.58,5.4,48.5,1,0,0,0,1,,0.3
1/29/2025 10:49,29,10,B227,FL110,T1,Zone_A,S-11,screening,,4.3,50.5,1,0,0,0,1,0.5,
1/29/2025 10:53,29,10,B227,FL110,T1,Zone_A,S-21,sorting,,2.8,49.3,1,1,0,0,1,,
1/29/2025 10:59,29,10,B227,FL110,T1,Zone_A,S-03,transport,1.76,4.3,46.4,1,0,0,0,1,,0.1
1/29/2025 14:34,29,14,B228,FL200,T1,Zone_B,S-02,transport,1.75,2.6,48.3,1,0,0,0,1,,1.4
1/29/2025 14:39,29,14,B228,FL200,T1,Zone_B,S-13,screening,,4.8,46.8,1,0,0,0,1,2.4,
1/29/2025 14:46,29,14,B228,FL200,T1,Zone_B,S-22,sorting,,3.8,46.7,1,0,0,0,1,,
1/29/2025 14:52,29,14,B228,FL200,T1,Zone_B,S-03,transport,1.85,2.8,51,1,0,0,0,1,,1.1
1/29/2025 13:02,29,13,B229,FL120,T2,Zone_C,C-01,checkin,1.7,3.1,43,1,0,0,0,1,,0
1/29/2025 13:05,29,13,B229,FL120,T2,Zone_C,S-13,screening,,5.4,51.4,1,0,0,0,0,1.3,
1/29/2025 13:10,29,13,B229,FL120,T2,Zone_C,S-22,sorting,,3.1,46.3,1,0,0,0,1,,
1/29/2025 13:16,29,13,B229,FL120,T2,Zone_C,S-09,transport,1.7,5.5,47.3,1,0,0,0,1,,1.3
1/29/2025 6:03,29,6,B230,FL101,T1,Zone_C,C-01,checkin,1.76,4.9,46.1,1,0,0,1,1,,0
1/29/2025 6:08,29,6,B230,FL101,T1,Zone_C,S-11,screening,,2.6,45.2,1,0,1,1,0,1.8,
1/29/2025 6:15,29,6,B230,FL101,T1,Zone_C,S-21,sorting,,3.5,51.7,1,0,0,1,1,,
1/29/2025 6:21,29,6,B230,FL101,T1,Zone_C,S-09,transport,1.79,3.4,48.6,1,0,1,1,1,,1
1/29/2025 9:52,29,9,B231,FL110,T1,Zone_C,S-01,transport,1.92,2.9,44,1,0,0,0,1,,1.3
1/29/2025 9:57,29,9,B231,FL110,T1,Zone_C,S-12,screening,,3.4,42,1,0,0,0,1,1.8,
1/29/2025 10:04,29,10,B231,FL110,T1,Zone_C,S-22,sorting,,2.9,51.9,1,0,0,0,1,,
1/29/2025 10:10,29,10,B231,FL110,T1,Zone_C,S-09,transport,1.52,5,50.2,1,0,0,0,1,,0.3
1/29/2025 9:20,29,9,B232,FL160,T3,Zone_C,S-03,transport,1.9,4.2,45.5,1,0,0,0,1,,1.1
1/29/2025 9:25,29,9,B232,FL160,T3,Zone_C,S-13,screening,,4,50.3,1,0,0,0,1,2.1,
1/29/2025 9:32,29,9,B232,FL160,T3,Zone_C,S-23,sorting,,3.9,49.9,1,0,0,0,1,,
1/29/2025 9:38,29,9,B232,FL160,T3,Zone_C,S-02,transport,1.82,3.3,48.4,1,0,0,0,1,,1
1/30/2025 17:35,30,17,B233,FL210,T3,Zone_C,S-09,transport,1.66,6.9,55.1,1,1,1,0,1,,0.1
1/30/2025 17:39,30,17,B233,FL210,T3,Zone_C,S-11,screening,,5.4,50.8,1,0,0,0,1,1.5,
1/30/2025 17:45,30,17,B233,FL210,T3,Zone_C,S-21,sorting,,2.9,47,1,0,0,0,1,,
1/30/2025 17:47,30,17,B233,FL210,T3,Zone_C,S-03,transport,1.83,3.5,45.8,1,0,0,0,1,,1.2
1/30/2025 8:30,30,8,B234,FL155,T3,Zone_C,C-02,checkin,1.68,4,50.5,1,0,0,0,1,,0.1
1/30/2025 8:32,30,8,B234,FL155,T3,Zone_C,S-12,screening,,5.1,51,1,0,0,0,1,2,
1/30/2025 8:36,30,8,B234,FL155,T3,Zone_C,S-22,sorting,,4.5,48.2,1,1,1,0,1,,
1/30/2025 8:38,30,8,B234,FL155,T3,Zone_C,S-02,transport,1.64,4,42.9,1,0,0,0,1,,0.8
1/30/2025 10:00,30,10,B235,FL120,T2,Zone_A,C-02,checkin,1.31,3,45.7,1,0,0,0,1,,0.2
1/30/2025 10:05,30,10,B235,FL120,T2,Zone_A,S-11,screening,,5.1,50.7,1,0,0,0,1,1.9,
1/30/2025 10:10,30,10,B235,FL120,T2,Zone_A,S-22,sorting,,4.7,45.4,1,1,1,0,1,,
1/30/2025 10:12,30,10,B235,FL120,T2,Zone_A,S-01,transport,1.58,3.8,43.9,1,0,0,0,1,,0.5
1/30/2025 21:47,30,21,B236,FL200,T3,Zone_C,C-01,checkin,1.29,4.2,48.3,1,0,0,0,1,,0.4
1/30/2025 21:50,30,21,B236,FL200,T3,Zone_C,S-11,screening,,3.4,42.6,1,0,0,0,1,1.1,
1/30/2025 21:55,30,21,B236,FL200,T3,Zone_C,S-23,sorting,,3.5,47,1,0,0,0,1,,
1/30/2025 22:01,30,22,B236,FL200,T3,Zone_C,S-02,transport,1.88,5,50.1,1,0,0,0,1,,1
1/30/2025 20:23,30,20,B237,FL104,T3,Zone_B,S-02,transport,1.52,4.2,45.8,1,0,0,0,1,,0.6
1/30/2025 20:29,30,20,B237,FL104,T3,Zone_B,S-11,screening,,3.7,50.1,1,0,0,0,1,2.1,
1/30/2025 20:36,30,20,B237,FL104,T3,Zone_B,S-22,sorting,,5.4,47.9,1,0,0,0,1,,
1/30/2025 20:40,30,20,B237,FL104,T3,Zone_B,S-02,transport,1.87,3.3,49.7,1,0,0,0,1,,0.6
1/30/2025 6:56,30,6,B238,FL160,T3,Zone_A,C-02,checkin,1.75,4.4,50.6,1,0,0,0,1,,0.3
1/30/2025 6:58,30,6,B238,FL160,T3,Zone_A,S-12,screening,,3.4,47.9,1,0,0,0,1,2.2,
1/30/2025 7:04,30,7,B238,FL160,T3,Zone_A,S-21,sorting,,4.3,47.4,1,0,0,0,1,,
1/30/2025 7:07,30,7,B238,FL160,T3,Zone_A,S-02,transport,1.7,2.8,42.9,1,0,0,0,1,,1.3
1/30/2025 15:16,30,15,B239,FL110,T2,Zone_B,C-02,checkin,1.5,3.4,52,1,0,0,0,1,,0.1
1/30/2025 15:19,30,15,B239,FL110,T2,Zone_B,S-13,screening,,2.6,46.6,1,0,0,0,1,0.5,
1/30/2025 15:22,30,15,B239,FL110,T2,Zone_B,S-22,sorting,,4.2,48.5,1,0,0,0,1,,
1/30/2025 15:27,30,15,B239,FL110,T2,Zone_B,S-09,transport,1.82,2.6,46.8,1,1,1,0,1,,0.7
1/30/2025 14:21,30,14,B240,FL120,T3,Zone_A,S-01,transport,1.94,4.2,52,1,0,0,0,1,,0.5
1/30/2025 14:28,30,14,B240,FL120,T3,Zone_A,S-13,screening,,4.6,42.6,1,0,0,0,1,1.9,
1/30/2025 14:33,30,14,B240,FL120,T3,Zone_A,S-21,sorting,,4.8,50.6,1,0,0,0,1,,
1/30/2025 14:35,30,14,B240,FL120,T3,Zone_A,S-02,transport,1.5,3.3,45.9,1,0,0,0,1,,0.3
1/31/2025 15:06,31,15,B241,FL200,T3,Zone_C,S-09,transport,1.59,4,42.3,1,0,0,0,1,,0.1
1/31/2025 15:14,31,15,B241,FL200,T3,Zone_C,S-12,screening,,3.4,45.9,1,0,0,0,1,1.4,
1/31/2025 15:19,31,15,B241,FL200,T3,Zone_C,S-22,sorting,,4.3,46.4,1,0,0,0,1,,
1/31/2025 15:23,31,15,B241,FL200,T3,Zone_C,S-01,transport,1.6,2.7,49.4,1,0,0,0,1,,0.5
1/31/2025 11:33,31,11,B242,FL120,T3,Zone_A,C-01,checkin,1.27,4.1,48.5,1,0,0,0,1,,0.1
1/31/2025 11:37,31,11,B242,FL120,T3,Zone_A,S-12,screening,,5.3,43.4,1,0,0,0,1,1.4,
1/31/2025 11:43,31,11,B242,FL120,T3,Zone_A,S-21,sorting,,5.5,48.3,1,0,0,0,0,,
1/31/2025 11:48,31,11,B242,FL120,T3,Zone_A,S-01,transport,1.75,3.6,51.1,1,0,0,0,1,,0.2
1/31/2025 6:20,31,6,B243,FL101,T2,Zone_C,S-02,transport,1.93,4.8,50.1,1,0,0,0,1,,0.1
1/31/2025 6:28,31,6,B243,FL101,T2,Zone_C,S-12,screening,,3.6,46.3,1,0,0,0,1,0.2,
1/31/2025 6:31,31,6,B243,FL101,T2,Zone_C,S-22,sorting,,4.1,48.9,1,0,0,0,1,,
1/31/2025 6:35,31,6,B243,FL101,T2,Zone_C,S-09,transport,1.76,3,45.6,1,0,0,0,1,,0.3
1/31/2025 14:20,31,14,B244,FL160,T1,Zone_C,S-01,transport,1.62,3.7,50.9,1,1,1,0,1,,0.2
1/31/2025 14:27,31,14,B244,FL160,T1,Zone_C,S-13,screening,,3.1,42.8,1,0,0,0,1,2,
1/31/2025 14:31,31,14,B244,FL160,T1,Zone_C,S-23,sorting,,3.4,50.4,1,0,0,0,1,,
1/31/2025 14:36,31,14,B244,FL160,T1,Zone_C,S-09,transport,1.91,4.9,47.1,1,0,0,0,1,,1
1/31/2025 21:17,31,21,B245,FL120,T2,Zone_C,S-01,transport,1.95,3.5,45.2,1,0,0,0,1,,0.3
1/31/2025 21:21,31,21,B245,FL120,T2,Zone_C,S-11,screening,,5.3,46.8,1,0,0,0,1,0.8,
1/31/2025 21:26,31,21,B245,FL120,T2,Zone_C,S-23,sorting,,5,43.4,1,0,0,0,1,,
1/31/2025 21:31,31,21,B245,FL120,T2,Zone_C,S-09,transport,1.64,4.5,47.8,1,0,0,0,1,,0.8
1/31/2025 16:25,31,16,B246,FL220,T1,Zone_C,C-01,checkin,1.23,5.3,43,1,0,0,0,1,,0.2
1/31/2025 16:28,31,16,B246,FL220,T1,Zone_C,S-13,screening,,5.4,43.5,1,0,0,0,1,1.2,
1/31/2025 16:31,31,16,B246,FL220,T1,Zone_C,S-22,sorting,,3.7,47.5,1,0,0,0,1,,
1/31/2025 16:36,31,16,B246,FL220,T1,Zone_C,S-01,transport,1.73,4.4,45.5,1,0,0,0,1,,1.3
1/31/2025 7:47,31,7,B247,FL155,T2,Zone_C,S-01,transport,1.54,3.3,47.9,1,0,0,0,1,,0.3
1/31/2025 7:50,31,7,B247,FL155,T2,Zone_C,S-11,screening,,3.4,51.4,1,0,0,0,1,2.2,
1/31/2025 7:53,31,7,B247,FL155,T2,Zone_C,S-22,sorting,,4.6,46.5,1,1,1,0,1,,
1/31/2025 7:57,31,7,B247,FL155,T2,Zone_C,S-09,transport,1.74,6.1,58.2,1,0,0,0,1,,1.1
1/31/2025 6:22,31,6,B248,FL120,T2,Zone_C,C-01,checkin,1.71,5.4,42.5,1,0,1,1,1,,0.4
1/31/2025 6:25,31,6,B248,FL120,T2,Zone_C,S-11,screening,,2.8,50.7,1,1,1,1,1,1.5,
1/31/2025 6:30,31,6,B248,FL120,T2,Zone_C,S-21,sorting,,4.7,46,1,0,1,1,1,,
1/31/2025 6:32,31,6,B248,FL120,T2,Zone_C,S-01,transport,1.82,3,51.1,1,0,1,1,1,,1.1
2/1/2025 16:31,32,16,B249,FL200,T1,Zone_B,C-01,checkin,1.58,2.7,48.5,1,0,0,0,1,,0.3
2/1/2025 16:36,32,16,B249,FL200,T1,Zone_B,S-11,screening,,5,45,1,1,1,0,1,0.1,
2/1/2025 16:40,32,16,B249,FL200,T1,Zone_B,S-21,sorting,,3.4,43.2,1,1,1,0,1,,
2/1/2025 16:43,32,16,B249,FL200,T1,Zone_B,S-01,transport,1.7,3.6,42.1,1,0,0,0,1,,0.7
2/1/2025 13:56,32,13,B250,FL150,T2,Zone_C,C-02,checkin,1.67,2.9,44.2,1,0,0,0,1,,0.3
2/1/2025 13:59,32,13,B250,FL150,T2,Zone_C,S-11,screening,,5.2,48.5,1,0,0,0,1,2.5,
2/1/2025 14:03,32,14,B250,FL150,T2,Zone_C,S-22,sorting,,4,48.3,1,0,0,0,1,,
